,product_name,selling_price,actual_price,average_rating,rating_and_rivew,ram,SSD,processor,operating_system,exchange_offer,display_size
884,HP 15 Core i5 8th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) 15-da0077tx Laptop,"₹55,699","₹55,729",4.2,236 Ratings & 29 Reviews,8 GB DDR4 RAM,1 TB HDD,Intel Core i5 Processor (8th Gen),DOS Operating System,Bank Offer,39.62 cm (15.6 inch) Display
885,Lenovo Ideapad 3 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop,"₹54,999","₹69,000",4,942 Ratings & 101 Reviews,8 GB DDR4 RAM,1 TB HDD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
886,HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du2040tu Thin and Light Laptop,"₹54,949","₹60,915",4.2,95 Ratings & 8 Reviews,8 GB DDR4 RAM,1 TB HDD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
887,DELL Vostro Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) Vostro 3400 Thin and Light Laptop,"₹54,790","₹56,126",3.6,531 Ratings & 53 Reviews,8 GB DDR4 RAM,1 TB HDD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
888,HP Chromebook x360 Core i5 8th Gen - (8 GB/64 GB EMMC Storage/Chrome OS) 14-da0004TU 2 in 1 Laptop,"₹54,449","₹61,975",4.6,23 Ratings & 4 Reviews,8 GB DDR4 RAM,64 GB EMMC Storage,Intel Core i5 Processor (8th Gen),Chrome Operating System,Bank Offer,35.56 cm (14 inch) Touchscreen Display
889,MSI GF63 Thin Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 ...,"₹53,990","₹72,990",4.1,"1,177 Ratings & 151 Reviews",8 GB DDR4 RAM,1 TB HDD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display
890,HP 15q Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15q-ds0029TU Laptop,"₹51,899","₹51,930",4.1,"2,143 Ratings & 232 Reviews",8 GB DDR4 RAM,1 TB HDD,Intel Core i5 Processor (7th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
891,acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) A515-56 Notebook,"₹50,999","₹65,999",3,3 Ratings & 0 Reviews,8 GB DDR4 RAM,1 TB HDD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display
892,Lenovo Ideapad S145 Core i3 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics/NVIDIA GeForce NVID...,"₹49,999","₹50,000",0,0,8 GB DDR4 RAM,1 TB HDD,Intel Core i3 Processor (8th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
893,ASUS Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) R540UB-DM723T Laptop,"₹49,999","₹50,000",4,"3,389 Ratings & 526 Reviews",8 GB DDR4 RAM,1 TB HDD,Intel Core i5 Processor (8th Gen),64 bit Windows 10 Operating System,Bank Offer,Full HD LCD Anti-glare Display
894,Lenovo Ideapad 330 Ryzen 5 Quad Core 2500U - (8 GB/1 TB HDD/DOS) 330-15ARR U Laptop,"₹49,949","₹50,000",4.1,"4,184 Ratings & 779 Reviews",8 GB DDR4 RAM,1 TB HDD,AMD Ryzen 5 Quad Core Processor,DOS Operating System,Bank Offer,39.62 cm (15.6 inch) Display
895,acer Aspire 3 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) A315-57G Laptop,"₹49,745","₹56,491",3.3,33 Ratings & 6 Reviews,8 GB DDR4 RAM,1 TB HDD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display
896,acer Aspire 3 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) A315-58 Notebook,"₹49,599","₹57,999",0,0,8 GB DDR4 RAM,1 TB HDD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display
897,acer Aspire 3 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) A315-58 Notebook,"₹48,999","₹57,999",0,0,8 GB DDR4 RAM,1 TB HDD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display
898,DELL Insprion 3501 Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) D560423WIN9S Laptop,"₹48,990","₹51,735",4.2,5 Ratings & 0 Reviews,8 GB DDR4 RAM,1 TB HDD,Intel Core i3 Processor (11th Gen),Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
899,HP 250 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10) 250 G7 Business Laptop,"₹48,490","₹54,786",3.2,13 Ratings & 1 Reviews,8 GB DDR4 RAM,1 TB HDD,Intel Core i5 Processor (10th Gen),Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
900,acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) A515-56 Thin and Light Laptop,"₹47,130","₹54,999",4,538 Ratings & 58 Reviews,8 GB DDR4 RAM,1 TB HDD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display
901,Lenovo Ideapad 330 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 330-15IKB Laptop,"₹46,990","₹62,290",4.2,"4,432 Ratings & 569 Reviews",8 GB DDR4 RAM,1 TB HDD,Intel Core i5 Processor (8th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display
902,acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) A514-54 Thin and Light Laptop,"₹45,990","₹56,999",3.7,303 Ratings & 31 Reviews,8 GB DDR4 RAM,1 TB HDD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
903,DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) INSPIRON 3501 Thin and Light Laptop,"₹44,999","₹49,000",4.1,297 Ratings & 42 Reviews,8 GB DDR4 RAM,1 TB HDD,Intel Core i3 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
904,ASUS VivoBook 15 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X515JA-EJ501T Thin and Light Lapto...,"₹44,990","₹55,990",4,"1,466 Ratings & 183 Reviews",8 GB DDR4 RAM,1 TB HDD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display
905,ASUS Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X515JA-EJ502T Thin and Light Laptop,"₹44,990","₹55,990",4,405 Ratings & 54 Reviews,8 GB DDR4 RAM,1 TB HDD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display
906,ASUS TUF Dash F15 (2022) Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,"₹91,990","₹1,03,990",0,0,8 GB DDR5 RAM,512 GB SSD,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,0,39.62 cm (15.6 inch) Display
907,DELL G15 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) G1...,"₹84,490","₹1,07,583",0,0,8 GB DDR5 RAM,512 GB SSD,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,"No Cost EMI from ₹7,041/month",39.62 cm (15.6 Inch) Display
908,ASUS ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and ...,"₹1,32,790","₹1,72,990",0,0,8 GB LPDDR3 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
909,ASUS ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX434FL-A5822T...,"₹1,05,990",0,5,4 Ratings & 0 Reviews,8 GB LPDDR3 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
910,ASUS ZenBook 13 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4115T Thin and Light Lapt...,"₹82,990","₹1,02,990",4.3,40 Ratings & 4 Reviews,8 GB LPDDR3 RAM,512 GB SSD,Intel Core i7 Processor (8th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 inch) Display
911,ASUS ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A5822TS Thin and Lig...,"₹79,990","₹98,990",4.4,11 Ratings & 3 Reviews,8 GB LPDDR3 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 inch) Display
912,ASUS ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and...,"₹74,000","₹1,41,990",0,0,8 GB LPDDR3 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display
913,ASUS ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4117T Thin and Light Lapt...,"₹72,990","₹90,990",4.2,45 Ratings & 4 Reviews,8 GB LPDDR3 RAM,512 GB SSD,Intel Core i5 Processor (8th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 inch) Display
914,ASUS Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) X513EP-BQ502TS Laptop,"₹59,400","₹79,990",0,0,8 GB LPDDR4 RAM,1 TB HDD|256 GB SSD,Intel Core i5 Processor (11th Gen),Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
915,DELL XPS Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) XPS 9300 Thin and Light Laptop,"₹1,32,390","₹1,54,446",0,0,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 inch) Display
916,DELL XPS Core i5 11th Gen Intel EVO - (8 GB/512 GB SSD/Windows 10 Home) XPS 9310 Thin and Light Laptop,"₹1,09,590","₹1,55,720",0,0,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 inch) Display
917,APPLE MacBook Air Core i5 10th Gen - (8 GB/512 GB SSD/Mac OS Catalina) MVH22HN/A,"₹1,04,990","₹1,22,990",4.5,436 Ratings & 40 Reviews,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),Mac OS Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 inch) Display
918,ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) UX482EA-KA...,"₹99,990","₹1,45,128",0,0,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Touchscreen Display
919,ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) UX482EAR-K...,"₹99,990","₹1,45,128",0,0,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Touchscreen Display
920,SAMSUNG Galaxy Book2 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) NP750XEE-XB1IN...,"₹85,990","₹1,03,490",0,0,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 Inch) Display
921,ASUS Zenbook Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) UX363EA-HP502WS Thin and Light Lapto...,"₹79,990","₹1,30,968",0,0,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 Inch) Display
922,ASUS ZenBook 14 Ryzen 5 Hexa Core AMD Ryzen™ 5 5500U Processor 5th Gen - (8 GB/512 GB SSD/Windows 10 H...,"₹77,990","₹96,990",0,0,8 GB LPDDR4X RAM,512 GB SSD,ASUS ZenBook 14 Ryzen 5 Hexa Core AMD Ryzen™ 5 5500U Processor 5th Gen - (8 GB/512 GB SSD/Windows 10 H...,64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display
923,acer Swift 5 Core i5 11th Gen Intel EVO - (8 GB/512 GB SSD/Windows 10 Home) SF514-55TA Thin and Light ...,"₹76,500","₹95,000",4.5,70 Ratings & 16 Reviews,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Touchscreen Display
924,ASUS ZenBook Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) UX325EA-KG502WS Thin and Light Lapto...,"₹74,990","₹86,990",4.2,6 Ratings & 0 Reviews,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 Inch) Display
925,Lenovo Yoga Slim 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14IIL05 Thin and...,"₹74,990","₹1,13,290",4,21 Ratings & 3 Reviews,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
926,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 7400 Thin an...,"₹74,900","₹1,04,000",4.2,12 Ratings & 1 Reviews,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,36.83 cm (14.5 inch) Display
927,ASUS Zenbook 14 (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX425EA-KI501TS Thin and L...,"₹72,990","₹90,990",4.7,89 Ratings & 14 Reviews,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display
928,ASUS VivoBook Flip 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC511WS 2 in 1 Lapt...,"₹69,990","₹82,990",4.7,30 Ratings & 4 Reviews,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,Bank Offer,35.56 cm (14 inch) Touchscreen Display
929,ASUS VivoBook Flip 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC512WS 2 in 1 Lapt...,"₹63,990","₹82,990",4.8,4 Ratings & 0 Reviews,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,35.56 cm (14 Inch) Touchscreen Display
930,acer Intel EVO Swift 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) SF314-511 Thin and Light L...,"₹60,990","₹89,999",4.5,25 Ratings & 3 Reviews,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
931,acer Swift 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) SF314-43 Thin and Light Lapto...,"₹53,990","₹89,999",4.7,20 Ratings & 4 Reviews,8 GB LPDDR4X RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
932,ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC312WS 2 in 1 Lapt...,"₹52,990","₹67,990",0,0,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,35.56 cm (14 Inch) Touchscreen Display
933,ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC311WS 2 in 1 Lapt...,"₹51,990","₹67,990",3.9,25 Ratings & 5 Reviews,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i3 Processor (11th Gen),Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Touchscreen Display
934,SAMSUNG Galaxy Book2 Core i5 12th Gen - (8 GB/256 GB SSD/Windows 11 Home) NP750XED-KB1IN Thin and Ligh...,"₹65,990","₹79,990",0,0,8 GB LPDDR4X RAM,256 GB SSD,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 Inch) Display
935,ASUS ASUS Vivobook 13 Slate OLED Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) T3300KA-LQ111WS...,"₹62,990","₹78,990",3.1,7 Ratings & 0 Reviews,8 GB LPDDR4X RAM,256 GB SSD,Intel Pentium Quad Core Processor,64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 Inch) Touchscreen Display
936,ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) TP470EA-EC301WS 2 in 1 Lapt...,"₹49,990","₹63,990",4.7,20 Ratings & 2 Reviews,8 GB LPDDR4X RAM,256 GB SSD,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 Inch) Touchscreen Display
937,ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) TP470EA-EC302WS 2 in 1 Lapt...,"₹49,990","₹66,990",0,0,8 GB LPDDR4X RAM,256 GB SSD,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,35.56 cm (14 Inch) Touchscreen Display
